T	T_Z	T_Z	T_U	T_M	PWM
02:27:16	81.57205	81.63846	27.00583	83.69141	0.02
02:27:16	81.57205	81.63846	27.00583	83.6731	0.02
02:27:17	81.57205	81.63846	27.00278	83.70972	0.02
02:27:17	81.57278	81.65695	27.00888	83.72192	0.02
02:27:18	81.57278	81.65695	26.99057	83.70972	0.02
02:27:18	81.57278	81.65695	26.98447	83.71582	0.02
02:27:19	81.57278	81.65768	27.02109	83.70972	0.02
02:27:19	81.57278	81.65768	27.00278	83.6792	0.02
02:27:20	81.57278	81.65768	27.00888	83.70972	0.02
02:27:20	81.57278	81.65768	26.99362	83.69751	0.02
02:27:21	81.57498	81.65768	27.00583	83.6792	0.02
02:27:21	81.57498	81.64288	27.02109	83.66699	0.02
02:27:22	81.57498	81.64288	27.02109	83.69751	0.02
02:27:22	81.57498	81.64288	26.957	83.65479	0.02
02:27:23	81.57498	81.64362	26.98752	83.6731	0.02
02:27:23	81.57498	81.64362	26.98447	83.63647	0.02
02:27:24	81.57498	81.64362	26.9631	83.63647	0.02
02:27:24	81.57352	81.64362	26.97836	83.61816	0.02
02:27:25	81.57352	81.64362	26.957	83.61816	0.02
02:27:26	81.57352	81.6355	26.98447	83.61816	0.02
02:27:26	81.57352	81.6355	26.99057	83.59375	0.02
02:27:26	81.57352	81.6355	26.99362	83.58765	0.02
02:27:27	81.57352	81.63181	26.93564	83.58765	0.02
02:27:28	81.57352	81.63181	26.99057	83.56934	0.02
02:27:28	81.57352	81.63181	26.93564	83.56934	0.02
02:27:29	81.57205	81.63181	26.94479	83.56323	0.02
02:27:29	81.57205	81.62369	26.95395	83.55103	0.02
02:27:30	81.57205	81.62369	26.95395	83.54492	0.02
02:27:30	81.57205	81.62369	26.9509	83.53271	0.02
02:27:31	81.56836	81.62369	26.99057	83.52661	0.02
02:27:31	81.56836	81.62961	26.94784	83.54492	0.02
02:27:32	81.56836	81.62961	26.99973	83.52661	0.02
02:27:32	81.57278	81.62961	26.9631	83.53271	0.02
02:27:33	81.57278	81.62961	26.92953	83.58765	0.02
02:27:33	81.57278	81.65399	26.96005	83.56934	0.02
02:27:34	81.57278	81.65399	26.99973	83.59375	0.02
02:27:34	81.57571	81.65399	26.91733	83.61206	0.02
02:27:35	81.57571	81.65399	26.98752	83.61816	0.02
02:27:35	81.57571	81.64658	26.92648	83.63037	0.02
02:27:36	81.57571	81.64658	26.93869	83.65479	0.02
02:27:36	81.57205	81.64658	26.92343	83.65479	0.02
02:27:37	81.57205	81.64658	26.94784	83.65479	0.02
02:27:37	81.57205	81.62219	26.93564	83.64868	0.02
02:27:38	81.57132	81.62219	26.91122	83.66699	0.02
02:27:38	81.57132	81.62219	26.94784	83.6731	0.02
02:27:39	81.57132	81.62219	27.01804	83.6731	0.02
02:27:39	81.57132	81.62296	26.99057	83.65479	0.02
02:27:40	81.57205	81.62296	26.99973	83.66699	0.02
02:27:40	81.57205	81.62296	26.94479	83.6792	0.02
02:27:41	81.57205	81.63254	26.96005	83.6792	0.02
02:27:41	81.57205	81.63254	26.91122	83.66699	0.02
02:27:42	81.57278	81.63254	26.92648	83.69141	0.02
02:27:42	81.57278	81.63254	26.94174	83.6731	0.02
02:27:43	81.57278	81.63107	26.94479	83.66699	0.02
02:27:43	81.57278	81.63107	26.92038	83.66699	0.02
02:27:44	81.57205	81.63107	26.92343	83.65479	0.02
02:27:44	81.57205	81.63107	26.98447	83.65479	0.02
02:27:45	81.57205	81.63107	26.97531	83.66699	0.02
02:27:45	81.57132	81.63107	26.92038	83.64868	0.02
02:27:46	81.57132	81.63107	26.91733	83.63037	0.02
02:27:46	81.57132	81.63623	26.92343	83.61816	0.02
02:27:47	81.57132	81.63623	26.90817	83.61816	0.02
02:27:47	81.57132	81.63623	26.92343	83.60596	0.02
02:27:48	81.57132	81.63623	26.94784	83.60596	0.02
02:27:48	81.57132	81.63623	26.92648	83.58765	0.02
02:27:49	81.57132	81.63623	26.91427	83.58765	0.02
02:27:49	81.57132	81.6355	26.92038	83.59375	0.02
02:27:50	81.57132	81.6355	26.94174	83.55103	0.02
02:27:50	81.57132	81.6355	26.94784	83.56934	0.02
02:27:51	81.57132	81.63846	26.90512	83.56323	0.02
02:27:51	81.57132	81.63846	26.90817	83.56934	0.02
02:27:52	81.57132	81.63846	26.94784	83.53271	0.02
02:27:52	81.57132	81.64142	26.99362	83.54492	0.02
02:27:53	81.57132	81.64142	26.91427	83.53271	0.02
02:27:53	81.57132	81.64142	26.94784	83.5144	0.02
02:27:54	81.57132	81.64142	26.9631	83.53271	0.02
02:27:54	81.57132	81.64142	26.91733	83.5022	0.02
02:27:55	81.57056	81.64731	26.92038	83.5022	0.02
02:27:55	81.57056	81.64731	26.93564	83.48389	0.02
02:27:56	81.57056	81.64731	26.9631	83.48999	0.02
02:27:56	81.57056	81.6488	26.91427	83.48389	0.02
02:27:57	81.57056	81.6488	26.94479	83.47168	0.02
02:27:57	81.57205	81.6488	26.96005	83.46558	0.02
02:27:58	81.57205	81.6488	26.92648	83.47168	0.02
02:27:58	81.57205	81.64807	26.92038	83.48999	0.02
02:27:59	81.57352	81.64807	26.94784	83.5022	0.02
02:27:59	81.57352	81.64807	26.9509	83.48999	0.02
02:28:00	81.57352	81.64807	26.9509	83.5022	0.02
02:28:00	81.57352	81.64438	26.90512	83.5022	0.02
02:28:01	81.57205	81.64438	26.93869	83.52661	0.02
02:28:02	81.57205	81.64438	26.92343	83.53271	0.02
02:28:02	81.57205	81.64438	26.9631	83.52661	0.02
02:28:02	81.57132	81.65027	26.94784	83.52661	0.02
02:28:03	81.57132	81.65027	26.92648	83.56934	0.02
02:28:04	81.57132	81.65027	26.93564	83.56323	0.02
02:28:04	81.57132	81.66507	26.94784	83.56934	0.02
02:28:05	81.57278	81.66507	26.9509	83.61816	0.02
02:28:05	81.57278	81.66507	26.92953	83.60596	0.02
02:28:06	81.57278	81.66507	26.97531	83.61816	0.02
02:28:06	81.57278	81.64584	26.90207	83.64868	0.02
02:28:07	81.57132	81.64584	26.93564	83.6731	0.02
02:28:07	81.57132	81.64584	26.92648	83.66699	0.02
02:28:08	81.57132	81.64584	26.90817	83.6731	0.02
02:28:08	81.57132	81.64288	26.92648	83.6792	0.02
02:28:09	81.57132	81.64288	26.94174	83.69141	0.02
02:28:09	81.57132	81.64288	26.92648	83.6731	0.02
02:28:10	81.57132	81.64438	26.93869	83.69141	0.02
02:28:10	81.57132	81.64438	26.9509	83.69141	0.02
02:28:11	81.57278	81.64438	26.94784	83.69751	0.02
02:28:11	81.57278	81.64438	26.91733	83.6792	0.02
02:28:12	81.57278	81.64438	26.91733	83.6731	0.02
02:28:12	81.57425	81.63919	26.93869	83.65479	0.02
02:28:13	81.57425	81.63919	26.92343	83.6792	0.02
02:28:13	81.57425	81.63919	26.9631	83.65479	0.02
02:28:14	81.57425	81.64362	26.91122	83.61816	0.02
02:28:14	81.57498	81.64362	26.88681	83.63037	0.02
02:28:15	81.57498	81.64362	26.89596	83.61206	0.02
02:28:15	81.57498	81.64362	26.92038	83.60596	0.02
02:28:16	81.57059	81.63846	26.91733	83.60596	0.02
02:28:16	81.57059	81.63846	26.93869	83.56934	0.02
02:28:17	81.57059	81.63846	26.94784	83.58765	0.02
02:28:17	81.57059	81.63846	26.91122	83.55103	0.02
02:28:18	81.57059	81.63327	26.89901	83.5144	0.02
02:28:18	81.57059	81.63327	26.92343	83.5083	0.02
02:28:19	81.57059	81.63327	26.92038	83.52661	0.02
02:28:19	81.57059	81.62808	26.9631	83.47168	0.02
02:28:20	81.57352	81.62808	26.94784	83.48389	0.02
02:28:20	81.57352	81.62808	26.89596	83.48999	0.02
02:28:21	81.57352	81.62808	26.9631	83.47168	0.02
02:28:21	81.57425	81.63181	26.94784	83.46558	0.02
02:28:22	81.57425	81.63181	26.9509	83.45947	0.02
02:28:22	81.57425	81.63181	26.92953	83.48999	0.02
02:28:23	81.57425	81.63181	26.92953	83.5083	0.02
02:28:23	81.57425	81.6355	26.90817	83.52661	0.02
02:28:24	81.57501	81.6355	26.92648	83.53271	0.02
02:28:24	81.57501	81.6355	26.97836	83.56323	0.02
02:28:25	81.57501	81.6355	26.90817	83.56934	0.02
02:28:25	81.57352	81.63846	26.92038	83.58765	0.02
02:28:26	81.57352	81.63846	26.91427	83.57544	0.02
02:28:26	81.57352	81.63846	26.91427	83.57544	0.02
02:28:27	81.57352	81.63107	26.91733	83.60596	0.02
02:28:27	81.57498	81.63107	26.91733	83.58765	0.02
02:28:28	81.57498	81.63107	26.98447	83.60596	0.02
02:28:28	81.57498	81.63107	26.94784	83.60596	0.02
02:28:29	81.57498	81.62814	26.92648	83.58765	0.02
02:28:29	81.57498	81.62814	26.92038	83.58765	0.02
02:28:30	81.57498	81.62814	26.93564	83.60596	0.02
02:28:30	81.57498	81.62814	26.94784	83.61206	0.02
02:28:31	81.57352	81.63181	26.94174	83.63037	0.02
02:28:31	81.57352	81.63181	26.94784	83.63647	0.02
02:28:32	81.57352	81.63181	26.96615	83.65479	0.02
02:28:32	81.57352	81.63327	26.92648	83.64868	0.02
02:28:33	81.57574	81.63327	26.96615	83.64868	0.02
02:28:33	81.57574	81.63327	26.92953	83.65479	0.02
02:28:34	81.57574	81.63327	26.93869	83.64868	0.02
02:28:34	81.57574	81.63327	26.91733	83.64868	0.02
02:28:35	81.57574	81.63773	26.94784	83.65479	0.02
02:28:35	81.57574	81.63773	26.91122	83.64868	0.02
02:28:36	81.57574	81.63773	26.89901	83.65479	0.02
02:28:36	81.57574	81.64142	26.93869	83.63037	0.02
02:28:37	81.57944	81.64142	26.92038	83.61816	0.02
02:28:38	81.57944	81.64142	26.93564	83.58765	0.02
02:28:38	81.57944	81.64142	26.94479	83.61206	0.02
02:28:38	81.57648	81.64957	26.95395	83.60596	0.02
02:28:39	81.57648	81.64957	26.9631	83.58765	0.02
02:28:40	81.57648	81.64957	26.95395	83.57544	0.02
02:28:40	81.57648	81.64957	26.96005	83.55103	0.02
02:28:41	81.56839	81.64883	26.90817	83.54492	0.02
02:28:41	81.56839	81.64883	26.90817	83.53271	0.02
02:28:42	81.56839	81.64883	26.96005	83.5144	0.02
02:28:42	81.56912	81.64883	26.92343	83.5083	0.02
02:28:43	81.56912	81.64734	26.89901	83.5022	0.02
02:28:43	81.56912	81.64734	26.93564	83.48999	0.02
02:28:44	81.56912	81.64734	26.96921	83.47168	0.02
02:28:44	81.57352	81.64734	26.94174	83.45947	0.02
02:28:45	81.57352	81.64734	26.94479	83.45947	0.02
02:28:45	81.57352	81.62296	26.90207	83.45947	0.02
02:28:46	81.57352	81.62296	26.91733	83.45947	0.02
02:28:46	81.57352	81.62296	26.90207	83.42285	0.02
02:28:47	81.57425	81.62222	26.91427	83.44116	0.02
02:28:47	81.57425	81.62222	26.98752	83.42285	0.02
02:28:48	81.57425	81.62222	26.91122	83.40454	0.02
02:28:48	81.57425	81.62222	26.9509	83.42285	0.02
02:28:49	81.57425	81.62222	26.8807	83.45947	0.02
02:28:49	81.57425	81.63846	26.90512	83.44116	0.02
02:28:50	81.57425	81.63846	26.89596	83.45947	0.02
02:28:50	81.57498	81.63846	26.90512	83.48389	0.02
02:28:51	81.57498	81.63919	26.957	83.48389	0.02
02:28:51	81.57498	81.63919	26.96921	83.5083	0.02
02:28:52	81.57498	81.63919	26.92038	83.53271	0.02
02:28:52	81.57498	81.64142	26.90817	83.54492	0.02
02:28:53	81.57498	81.64142	26.94479	83.56323	0.02
02:28:53	81.57498	81.64142	26.92648	83.60596	0.02
02:28:54	81.57498	81.64142	26.91733	83.57544	0.02
02:28:54	81.57278	81.63919	26.92038	83.58765	0.02
02:28:55	81.57278	81.63919	26.90817	83.61816	0.02
02:28:55	81.57278	81.63919	26.957	83.61816	0.02
02:28:56	81.57352	81.63919	26.89596	83.65479	0.02
02:28:56	81.57352	81.64142	26.95395	83.6731	0.02
02:28:57	81.57352	81.64142	26.94479	83.69141	0.02
02:28:57	81.57794	81.64142	26.94479	83.71582	0.02
02:28:58	81.57794	81.64142	26.95395	83.69751	0.02
02:28:58	81.57794	81.6207	26.92343	83.69751	0.02
02:28:59	81.57794	81.6207	26.94174	83.72192	0.02
02:28:59	81.57794	81.6207	26.93869	83.69141	0.02
02:29:00	81.57571	81.6207	26.94174	83.69751	0.02
02:29:00	81.57571	81.62885	26.9631	83.69141	0.02
02:29:01	81.57571	81.62885	26.90817	83.6731	0.02
02:29:01	81.57498	81.62885	26.92648	83.66699	0.02
02:29:02	81.57498	81.62885	26.92343	83.64868	0.02
02:29:02	81.57498	81.63773	26.93869	83.66699	0.02
02:29:03	81.57498	81.63773	26.91122	83.64868	0.02
02:29:03	81.57498	81.63773	26.8746	83.63037	0.02
02:29:04	81.57498	81.62296	26.8746	83.60596	0.02
02:29:04	81.57498	81.62296	26.87765	83.60596	0.02
02:29:05	81.57498	81.62296	26.92648	83.61816	0.02
02:29:05	81.57278	81.62296	26.90512	83.57544	0.02
02:29:06	81.57278	81.62076	26.92038	83.59375	0.02
02:29:06	81.57278	81.62076	26.8746	83.56323	0.02
02:29:07	81.57278	81.62076	26.90817	83.56934	0.02
02:29:07	81.57648	81.62076	26.92343	83.53271	0.02
02:29:08	81.57648	81.64511	26.8746	83.56323	0.02
02:29:08	81.57648	81.64511	26.87155	83.5144	0.02
02:29:09	81.57648	81.64511	26.87155	83.54492	0.02
02:29:09	81.57648	81.65695	26.88681	83.52661	0.02
02:29:10	81.57648	81.65695	26.8807	83.5022	0.02
02:29:10	81.57648	81.65695	26.85019	83.46558	0.02
02:29:11	81.57059	81.65695	26.83798	83.48389	0.02
02:29:11	81.57059	81.65695	26.8807	83.48389	0.02
02:29:12	81.57059	81.64142	26.86239	83.48389	0.02
02:29:13	81.57059	81.64142	26.84713	83.5022	0.02
02:29:13	81.56763	81.64142	26.82882	83.48999	0.02
02:29:14	81.56763	81.62885	26.8685	83.52661	0.02
02:29:14	81.56763	81.62885	26.84408	83.53271	0.02
02:29:15	81.56763	81.62885	26.81356	83.55103	0.02
02:29:15	81.56763	81.62885	26.87155	83.58765	0.02
02:29:16	81.56763	81.62885	26.84713	83.61206	0.02
02:29:16	81.56763	81.62885	26.89596	83.63647	0.02
02:29:17	81.56763	81.62885	26.81661	83.65479	0.02
02:29:17	81.56763	81.62885	26.83187	83.64868	0.02
02:29:18	81.56763	81.65616	26.89596	83.66699	0.02
02:29:18	81.56763	81.65616	26.8807	83.6792	0.02
02:29:19	81.57132	81.65616	26.81356	83.69141	0.02
02:29:19	81.57132	81.65616	26.83798	83.69141	0.02
02:29:20	81.57132	81.65543	26.87155	83.6731	0.02
02:29:20	81.57132	81.65543	26.84713	83.69141	0.02
02:29:21	81.57498	81.65543	26.8807	83.66699	0.02
02:29:21	81.57498	81.64069	26.86239	83.66699	0.02
02:29:22	81.57498	81.64069	26.87155	83.66699	0.02
02:29:22	81.57498	81.64069	26.85934	83.66699	0.02
02:29:23	81.57205	81.64069	26.83492	83.6731	0.02
02:29:23	81.57205	81.63992	26.85629	83.65479	0.02
02:29:24	81.57205	81.63992	26.84408	83.69141	0.02
02:29:24	81.57205	81.63992	26.83187	83.6792	0.02
02:29:25	81.57205	81.63992	26.84408	83.6731	0.02
02:29:25	81.57205	81.62885	26.86239	83.65479	0.02
02:29:26	81.57205	81.62885	26.84713	83.6792	0.02
02:29:26	81.57205	81.62885	26.87155	83.6731	0.02
02:29:27	81.57425	81.62665	26.8746	83.66699	0.02
02:29:27	81.57425	81.62665	26.84408	83.66699	0.02
02:29:28	81.57425	81.62665	26.89596	83.65479	0.02
02:29:28	81.57278	81.62665	26.8807	83.63037	0.02
02:29:29	81.57278	81.62665	26.80441	83.65479	0.02
02:29:29	81.57278	81.62369	26.87155	83.63037	0.02
02:29:30	81.57278	81.62369	26.84408	83.63647	0.02
02:29:30	81.57278	81.62369	26.82272	83.64868	0.02
02:29:31	81.57205	81.63699	26.82272	83.64868	0.02
02:29:31	81.57205	81.63699	26.89596	83.63037	0.02
02:29:32	81.57205	81.63699	26.8746	83.58765	0.02
02:29:32	81.57425	81.63699	26.84103	83.58765	0.02
02:29:33	81.57425	81.65396	26.83187	83.60596	0.02
02:29:33	81.57425	81.65396	26.86544	83.57544	0.02
02:29:34	81.57425	81.65396	26.88681	83.58765	0.02
02:29:34	81.57425	81.65396	26.85934	83.55103	0.02
02:29:35	81.57425	81.6377	26.87155	83.56323	0.02
02:29:35	81.57425	81.6377	26.8807	83.56323	0.02
02:29:36	81.57425	81.6377	26.85019	83.54492	0.02
02:29:36	81.57425	81.63327	26.86239	83.54492	0.02
02:29:37	81.57425	81.63327	26.89901	83.53271	0.02
02:29:37	81.57425	81.63327	26.89596	83.55103	0.02
02:29:38	81.57574	81.63327	26.85934	83.55103	0.02
02:29:38	81.57574	81.6355	26.91733	83.58765	0.02
02:29:39	81.57574	81.6355	26.89596	83.60596	0.02
02:29:39	81.57574	81.6355	26.90207	83.60596	0.02
02:29:40	81.57648	81.6355	26.92953	83.61206	0.02
02:29:40	81.57648	81.63699	26.8746	83.63037	0.02
02:29:41	81.57648	81.63699	26.89596	83.66699	0.02
02:29:41	81.57425	81.63699	26.93564	83.66699	0.02
02:29:42	81.57425	81.63699	26.90817	83.69141	0.02
02:29:42	81.57425	81.63846	26.88375	83.70972	0.02
02:29:43	81.57425	81.63846	26.84713	83.69751	0.02
02:29:43	81.57425	81.63846	26.88681	83.70972	0.02
02:29:44	81.57205	81.63107	26.87155	83.6731	0.02
02:29:44	81.57205	81.63107	26.89596	83.69751	0.02
02:29:45	81.57205	81.63107	26.8685	83.6792	0.02
02:29:45	81.57425	81.63107	26.86544	83.6792	0.02
02:29:46	81.57425	81.63327	26.84103	83.6792	0.02
02:29:46	81.57425	81.63327	26.88681	83.69751	0.02
02:29:47	81.57425	81.63327	26.85934	83.70972	0.02
02:29:47	81.57721	81.63327	26.84713	83.6792	0.02
02:29:48	81.57721	81.63919	26.81967	83.69141	0.02
02:29:48	81.57721	81.63919	26.8746	83.69751	0.02
02:29:49	81.57498	81.63919	26.8746	83.69751	0.02
02:29:50	81.57498	81.63626	26.87155	83.6731	0.02
02:29:50	81.57498	81.63626	26.88681	83.6731	0.02
02:29:51	81.57498	81.63626	26.81661	83.69751	0.02
02:29:51	81.57205	81.63626	26.81661	83.6792	0.02
02:29:52	81.57205	81.63626	26.88681	83.69141	0.02
02:29:52	81.57205	81.63403	26.8807	83.6792	0.02
02:29:53	81.57205	81.63403	26.8746	83.6731	0.02
02:29:53	81.57132	81.63403	26.90512	83.66699	0.02
02:29:54	81.57132	81.63992	26.86239	83.65479	0.02
02:29:54	81.57132	81.63992	26.87765	83.6731	0.02
02:29:55	81.57056	81.63992	26.86544	83.63037	0.02
02:29:55	81.57056	81.63992	26.91122	83.61206	0.02
02:29:56	81.57056	81.64438	26.88986	83.64868	0.02
02:29:56	81.57056	81.64438	26.85019	83.59375	0.02
02:29:57	81.57056	81.64438	26.87765	83.58765	0.02
02:29:57	81.57352	81.64438	26.8807	83.58765	0.02
02:29:58	81.57352	81.64438	26.8807	83.58765	0.02
02:29:58	81.57352	81.63107	26.8746	83.56934	0.02
02:29:59	81.57205	81.63107	26.92343	83.56323	0.02
02:29:59	81.57205	81.63107	26.8685	83.56323	0.02
02:30:00	81.57205	81.62296	26.84713	83.53271	0.02
02:30:00	81.57205	81.62296	26.88375	83.54492	0.02
02:30:01	81.56839	81.62296	26.90512	83.5144	0.02
02:30:01	81.56839	81.62296	26.90817	83.5022	0.02
02:30:02	81.56839	81.63327	26.88681	83.5083	0.02
02:30:02	81.57205	81.63327	26.92343	83.5022	0.02
02:30:03	81.57205	81.63327	26.90817	83.5083	0.02
02:30:03	81.57205	81.63327	26.94784	83.5083	0.02
02:30:04	81.57205	81.63699	26.91122	83.52661	0.02
02:30:04	81.57132	81.63699	26.91427	83.52661	0.02
02:30:05	81.57132	81.63699	26.92648	83.56323	0.02
02:30:05	81.57132	81.63699	26.96005	83.55103	0.02
02:30:06	81.57132	81.62296	26.92038	83.57544	0.02
02:30:06	81.57132	81.62296	26.93564	83.59375	0.02
02:30:07	81.57059	81.62296	26.94479	83.59375	0.02
02:30:07	81.57059	81.61996	26.91427	83.61206	0.02
02:30:08	81.57059	81.61996	26.93564	83.61816	0.02
02:30:08	81.57205	81.61996	26.99973	83.61816	0.02
02:30:09	81.57205	81.61996	26.94174	83.61206	0.02
02:30:09	81.57205	81.63034	26.93869	83.61816	0.02
02:30:10	81.57205	81.63034	26.957	83.63647	0.02
02:30:10	81.57205	81.63034	26.93564	83.65479	0.02
02:30:11	81.57205	81.63034	26.957	83.64868	0.02
02:30:11	81.57205	81.63846	26.89596	83.63037	0.02
02:30:12	81.57205	81.63846	26.9509	83.63647	0.02
02:30:12	81.57132	81.63846	26.94784	83.65479	0.02
02:30:13	81.57132	81.64215	26.93869	83.66699	0.02
02:30:13	81.57132	81.64215	26.90512	83.66699	0.02
02:30:14	81.57132	81.64215	26.92343	83.6731	0.02
02:30:14	81.57205	81.64215	26.94784	83.65479	0.02
02:30:15	81.57205	81.64215	26.9631	83.65479	0.02
02:30:15	81.57205	81.62076	26.86544	83.65479	0.02
02:30:16	81.57944	81.62076	26.96615	83.64868	0.02
02:30:16	81.57944	81.62076	26.8807	83.66699	0.02
02:30:17	81.57944	81.61853	26.89901	83.66699	0.02
02:30:17	81.57648	81.61853	26.9631	83.65479	0.02
02:30:18	81.57648	81.61853	26.95395	83.64868	0.02
02:30:18	81.57648	81.61853	26.92953	83.65479	0.02
02:30:19	81.57648	81.62515	26.91427	83.63037	0.02
02:30:19	81.57648	81.62515	26.90207	83.63037	0.02
02:30:20	81.56982	81.62515	26.92038	83.60596	0.02
02:30:20	81.56982	81.62515	26.91122	83.59375	0.02
02:30:21	81.56982	81.62219	26.90817	83.57544	0.02
02:30:21	81.56982	81.62219	26.91733	83.59375	0.02
02:30:22	81.56982	81.62219	26.95395	83.58765	0.02
02:30:22	81.56982	81.62811	26.91733	83.56934	0.02
02:30:23	81.56982	81.62811	26.93564	83.57544	0.02
02:30:23	81.57132	81.62811	26.87155	83.56323	0.02
02:30:24	81.57132	81.62811	26.91122	83.55103	0.02
02:30:24	81.57132	81.62961	26.93869	83.55103	0.02
02:30:25	81.57132	81.62961	26.96005	83.54492	0.02
02:30:26	81.57278	81.62961	26.93564	83.5083	0.02
02:30:26	81.57278	81.62961	26.98447	83.5083	0.02
02:30:27	81.57278	81.63626	26.93564	83.5144	0.02
02:30:27	81.57278	81.63626	26.93869	83.5144	0.02
02:30:28	81.57278	81.63626	26.91733	83.5022	0.02
02:30:28	81.57278	81.63626	26.98141	83.5144	0.02
02:30:29	81.57278	81.64291	26.957	83.52661	0.02
02:30:29	81.57571	81.64291	26.94784	83.55103	0.02
02:30:30	81.57571	81.64291	26.957	83.56323	0.02
02:30:30	81.57571	81.64066	26.957	83.56934	0.02
02:30:31	81.57571	81.64066	27.00583	83.60596	0.02
02:30:31	81.57498	81.64066	26.95395	83.61206	0.02
02:30:32	81.57498	81.64066	26.94784	83.61206	0.02
02:30:32	81.57498	81.64066	26.94479	83.64868	0.02
02:30:33	81.57498	81.63477	26.97531	83.65479	0.02
02:30:33	81.57425	81.63477	26.98141	83.61206	0.02
02:30:34	81.57425	81.63477	26.91733	83.65479	0.02
02:30:34	81.57425	81.63257	26.97531	83.64868	0.02
02:30:35	81.57278	81.63257	26.94479	83.65479	0.02
02:30:35	81.57278	81.63257	26.97531	83.64868	0.02
02:30:36	81.57278	81.63107	26.9631	83.61816	0.02
02:30:36	81.57278	81.63107	26.96005	83.61816	0.02
02:30:37	81.56909	81.63107	26.96921	83.61206	0.02
02:30:37	81.56909	81.63107	26.9631	83.63037	0.02
02:30:38	81.56909	81.63107	26.97531	83.61816	0.02
02:30:38	81.56909	81.63327	26.94784	83.61206	0.02
02:30:39	81.56982	81.63327	26.95395	83.61816	0.02
02:30:39	81.56982	81.63327	26.94784	83.63037	0.02
02:30:40	81.56982	81.63846	26.95395	83.61206	0.02
02:30:40	81.56982	81.63846	26.99362	83.64868	0.02
02:30:41	81.56982	81.63846	26.98752	83.63647	0.02
02:30:41	81.56982	81.63846	26.9631	83.63037	0.02
02:30:42	81.56982	81.64288	26.97836	83.61816	0.02
02:30:42	81.56982	81.64288	26.99667	83.61816	0.02
02:30:43	81.57352	81.64288	26.96615	83.63037	0.02
02:30:43	81.57352	81.64288	26.98752	83.61206	0.02
02:30:44	81.57352	81.64288	26.96921	83.60596	0.02
02:30:44	81.57721	81.63773	26.93869	83.63037	0.02
02:30:45	81.57721	81.63773	26.99667	83.59375	0.02
02:30:45	81.57721	81.63773	26.99667	83.59375	0.02
02:30:46	81.57721	81.63773	26.97531	83.57544	0.02
02:30:46	81.57425	81.63773	27.03024	83.58765	0.02
02:30:47	81.57425	81.62662	27.00583	83.56934	0.02
02:30:47	81.57425	81.62662	26.96921	83.54492	0.02
02:30:48	81.57425	81.62662	27.00583	83.53271	0.02
02:30:48	81.57205	81.62662	27.04245	83.53271	0.02
02:30:49	81.57205	81.62662	26.96615	83.5144	0.02
02:30:49	81.57205	81.62662	26.98447	83.5144	0.02
02:30:50	81.57205	81.62662	27.01804	83.5083	0.02
02:30:50	81.57205	81.6355	27.00278	83.48999	0.02
02:30:51	81.57205	81.6355	26.97531	83.5022	0.02
02:30:51	81.57205	81.6355	27.01804	83.5022	0.02
02:30:52	81.57205	81.6355	27.02109	83.46558	0.02
02:30:52	81.57205	81.63846	27.01804	83.46558	0.02
02:30:53	81.57205	81.63846	27.05771	83.48389	0.02
02:30:53	81.57205	81.63846	27.0455	83.48999	0.02
02:30:54	81.57205	81.63846	26.98447	83.5083	0.02
02:30:54	81.57205	81.6355	27.0333	83.5083	0.02
02:30:55	81.57205	81.6355	27.02109	83.56323	0.02
02:30:55	81.57205	81.6355	27.03024	83.55103	0.02
02:30:56	81.57278	81.62222	27.06687	83.56323	0.02
02:30:56	81.57278	81.62222	26.99057	83.59375	0.02
02:30:57	81.57278	81.62222	27.06076	83.60596	0.02
02:30:57	81.57132	81.62222	27.01498	83.61816	0.02
02:30:58	81.57132	81.62222	27.04245	83.61816	0.02
02:30:58	81.57132	81.6185	27.04245	83.63647	0.02
02:30:59	81.57132	81.6185	27.06076	83.61816	0.02
